time,speed,target_speed,throttle,brake,steer,energy,curvature,distance_traveled
0,0.23337297,11.142267227172852,1.0,0.0,0.026650478357822593,1.0,0.0,0.0
1,0.23370557,12.068699836730957,1.0,0.0,0.013326213969135602,1.0,5.300556426312513e-09,0.0
2,0.20143491,11.97806453704834,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
3,0.16076562,11.979501724243164,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
4,0.12242103,11.980855941772461,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
5,0.09030922,11.981989860534668,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
6,0.065111905,11.982881546020508,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
7,0.04613764,11.983551025390625,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
8,0.032249365,11.98404312133789,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
9,0.40498483,11.978726387023926,1.0,0.0,0.008833579210921507,1.0,4.821359950984723e-07,0.0068056006044086015
10,1.2719083,11.98923397064209,1.0,0.0,0.008468876613932988,1.0,4.821359950984723e-07,0.053811639089511705
11,1.957658,11.999746322631836,1.0,0.0,0.007874631178999949,1.0,4.821359950984723e-07,0.13861476651490703
12,2.5283062,12.015499114990234,1.0,0.0,0.007133523359833336,1.0,4.821359950984723e-07,0.2542873012703823
13,2.9975772,12.00170612335205,1.0,0.0,0.006318569164888053,1.0,4.821359950984723e-07,0.395091799772241
14,3.4146686,11.998109817504883,1.0,0.0,0.005477964878516718,1.0,4.821359950984723e-07,0.55766355014683
15,3.7996907,11.985506057739258,1.0,0.0,0.004654865122370316,1.0,4.821359950984723e-07,0.7400417244752235
16,4.1662827,11.983549118041992,1.0,0.0,0.003876488699347787,1.0,4.821359950984723e-07,0.9410589868895876
17,4.521902,12.007577896118164,1.0,0.0,0.0006029471618672174,1.0,4.7683452917880525e-07,1.1600515276855248
18,4.8708158,11.988730430603027,1.0,0.0,0.00020851103242417753,1.0,4.7683452917880525e-07,1.3966061642647396
19,5.2163477,11.987259864807129,1.0,0.0,7.31584045077257e-05,1.0,4.7683452917880525e-07,1.6504943083716204
20,5.507215,11.987196922302246,1.0,0.0,2.6832874208103318e-05,1.0,4.7683452917880525e-07,1.9207322347943296
21,5.5689745,11.987167358398438,1.0,0.0,6.509817171733742e-06,1.0,4.7683452917880525e-07,2.197043177120415
22,5.7828026,11.987113952636719,1.0,0.0,-4.947842344369678e-06,1.0,4.7683452917880525e-07,2.481654981616974
23,6.013988,11.987058639526367,1.0,0.0,-2.2926817492600747e-05,1.0,4.7683452917880525e-07,2.777573712431784
24,6.336365,8.346237182617188,0.0,0.9533264636993408,-0.012709398790062557,0.09533264636993409,0.008784819420898917,3.0877826014224365
25,6.5918694,8.346160888671875,1.0,0.0,-0.01154096081964723,1.0,0.008784819420898917,3.4127967765147447
26,6.8952236,8.346077919006348,1.0,0.0,-0.009429694547367074,1.0,0.008784819420898917,3.751175858874707
27,7.099447,8.346006393432617,1.0,0.0,-0.006958876616436421,1.0,0.008784819420898917,4.101593953479194
28,7.406439,8.345919609069824,1.0,0.0,-0.004535495956043734,1.0,0.008784819420898917,4.465508545437511
29,7.707044,8.345830917358398,1.0,0.0,-0.0027556769339975805,1.0,0.008784819420898917,4.844758337842066
30,8.079278,3.1043522357940674,0.0,1.0,-0.08943462487837224,0.1,0.05683138582493251,5.2412964286968995
31,8.361952,3.1044931411743164,0.0,1.0,-0.08505738043592669,0.1,0.05683138582493251,5.654195209077035
32,8.516663,3.1046290397644043,0.0,1.0,-0.0689001287904045,0.1,0.05683138582493251,6.077510488074314
33,8.486667,3.1047544479370117,0.0,1.0,-0.049784053440294206,0.1,0.05683138582493251,6.50279514589846
34,8.392068,3.1048743724823,0.0,1.0,-0.032101582618501004,0.1,0.05683138582493251,6.9243510394522545
35,8.19902,2.9991559982299805,0.0,1.0,-0.16333933166689094,0.1,0.06410360535692596,7.338209971478237
36,7.9915843,2.9991180896759033,0.0,1.0,-0.1523051230713087,0.1,0.06410360535692596,7.742070992362363
37,7.715032,2.9990181922912598,0.0,1.0,-0.12790602560344705,0.1,0.06410360535692596,8.133161414977026
38,7.485162,2.9989523887634277,0.0,1.0,-0.09830248848144943,0.1,0.06410360535692596,8.511718487418245
39,7.195544,2.9988324642181396,0.0,1.0,-0.07022665653673406,0.1,0.06410360535692596,8.877081852559352
40,6.9609137,2.9986095428466797,0.0,1.0,-0.046649919137464774,0.1,0.06410360535692596,9.229647666623277
41,6.6619334,2.9993410110473633,0.0,1.0,-0.2131306449999784,0.1,0.06410285688652373,9.568619392667012
42,6.404133,2.9993934631347656,0.0,1.0,-0.19982227019758378,0.1,0.06410285688652373,9.894015140110149
43,5.7793736,2.9995741844177246,0.0,1.0,-0.17249799387921805,0.1,0.06410285688652373,10.199952094917272
44,4.4417458,3.0000076293945312,0.5705434679985046,0.0,-0.14536327441553387,0.3255198488757607,0.06410285688652373,10.44810525370283
45,3.0979962,3.0000345706939697,1.0,0.0,-0.12605794241901133,1.0,0.06410285688652373,10.629346401397655
46,1.7618576,3.0065057277679443,1.0,0.0,-0.11472575286006947,1.0,0.06410285688652373,10.743737710062973
47,2.0183241,3.006831645965576,1.0,0.0,-0.10634022504722304,1.0,0.06410285688652373,10.838494670835752
48,2.3260498,3.006448745727539,1.0,0.0,-0.09711190933606755,1.0,0.06410285688652373,10.94849969468671
49,2.6838646,3.0059947967529297,0.6537704467773438,0.0,-0.08742069849102181,0.42741579707944766,0.06410285688652373,11.075756337175893
50,3.0196977,3.005849838256836,0.34001386165618896,0.0,-0.07742137570853276,0.11560942611835401,0.06410285688652373,11.220435829909414
51,3.2888973,3.0062203407287598,0.1369202733039856,0.0,-0.0675084445586356,0.01874716124163811,0.06410285688652373,11.380095363479372
52,3.4424074,3.007338047027588,0.0987892746925354,0.0,-0.058253497499703,0.009759320794277215,0.06410285688652373,11.549631706468695
53,3.5211596,3.0003862380981445,0.07716959714889526,0.0,-0.2602312476556846,0.005955146724122784,0.06410491602633026,11.724401494129708
54,3.5284443,3.0003676414489746,0.14562684297561646,0.0,-0.25103052810986487,0.02120717739504485,0.06410491602633026,11.900800216096728
55,3.5065794,3.0003528594970703,0.19409912824630737,0.0,-0.22719812689716426,0.03767447158597648,0.06410491602633026,12.076076444533257
56,3.4994752,3.0003366470336914,0.18392926454544067,0.0,-0.19872510336097066,0.0338299743562267,0.06410491602633026,12.250605486968695
57,3.5024076,3.000319004058838,0.16843098402023315,0.0,-0.17205415238904725,0.028368996378024036,0.06410491602633026,12.425179114457789
58,3.4971962,3.000302314758301,0.17928576469421387,0.0,-0.1484808375099003,0.032143385421989024,0.06410491602633026,12.599783197513554
59,3.496227,3.0001583099365234,0.1732611060142517,0.0,-0.1278630899698537,0.03001941085728177,0.06410491602633026,12.774318788109287
60,3.4876952,2.9999265670776367,0.18659722805023193,0.0,-0.11001638971846948,0.03481852551603026,0.06410491602633026,12.948664254220594
61,3.4859555,3.0001795291900635,0.1798536777496338,0.0,-0.09453842909150867,0.032347345400069116,0.06410491602633026,13.122824209755095
62,3.477704,3.002159357070923,0.19594579935073853,0.0,-0.0811951150779626,0.03839475628319988,0.06410491602633026,13.296745395222114
63,3.4776258,3.0040926933288574,0.1873699426651001,0.0,-0.069659738854023,0.0351074954143229,0.06410491602633026,13.470533429801137
64,3.471503,3.0060806274414062,0.19925278425216675,0.0,-0.059738234022702966,0.03970167203224051,0.06410491602633026,13.644162350523851
65,3.4736352,3.000399112701416,0.173148512840271,0.0,-0.2824664041736684,0.02998040749879749,0.06410088153663633,13.817753370661228
66,3.454483,3.0003843307495117,0.216966450214386,0.0,-0.2737081003208013,0.04707444051863163,0.06410088153663633,13.990795347045802
67,3.4282923,3.000370740890503,0.24804377555847168,0.0,-0.24995030941379695,0.06152571459330147,0.06410088153663633,14.162225283658952
68,3.4303136,3.0003533363342285,0.21563935279846191,0.0,-0.21983666721798195,0.046500330475339524,0.06410088153663633,14.333021575114312
69,3.4473064,3.0003342628479004,0.1814194917678833,0.0,-0.19110407796483456,0.03291303199331708,0.06410088153663633,14.504509830876295
70,3.4545386,3.0003163814544678,0.18166011571884155,0.0,-0.16546135018792008,0.033000397642982904,0.06410088153663633,14.67669498726034
71,3.462379,3.0002708435058594,0.1708277463912964,0.0,-0.1428753916537872,0.029182118937129076,0.06410088153663633,14.84932893584293
72,3.4592507,3.000042200088501,0.18221694231033325,0.0,-0.12322597150224998,0.033203014064927316,0.06410088153663633,15.02211967579259
73,3.4602818,2.999814033508301,0.17449629306793213,0.0,-0.10611131446659607,0.03044895629444966,0.06410088153663633,15.194906074354748
74,3.4530373,3.001244068145752,0.19084590673446655,0.0,-0.09131599855204617,0.036422160117300706,0.06410088153663633,15.367557683845334
75,3.4528737,3.003159523010254,0.18408071994781494,0.0,-0.07849190120726801,0.033885711456505874,0.06410088153663633,15.540088252248493
76,3.4461617,3.0051045417785645,0.1971103549003601,0.0,-0.06743924303839288,0.038852492008945916,0.06410088153663633,15.712456098216713
77,3.447727,3.007033348083496,0.1869770884513855,0.0,-0.05787831803261165,0.034960431605757236,0.06410088153663633,15.884738015214188
78,3.4426005,3.000420331954956,0.18142956495285034,0.0,-0.28685115927811977,0.03291668703898054,0.060038222966686317,16.056935814517182
79,3.429701,3.0004048347473145,0.2065374255180359,0.0,-0.278601762408908,0.04265770813961822,0.060038222966686317,16.22866469460971
80,3.3979647,3.000391960144043,0.25511258840560913,0.0,-0.255384565353826,0.06508243276300973,0.060038222966686317,16.398699226492223
81,3.4042041,3.0003743171691895,0.20885580778121948,0.0,-0.22499917622650076,0.0436207484439457,0.060038222966686317,16.568061981212832
82,3.4153948,3.0003559589385986,0.19061964750289917,0.0,-0.19597418049724713,0.036335850014129534,0.060038222966686317,16.738041605526945
83,3.4293773,3.0003371238708496,0.171680748462677,0.0,-0.16986922584552533,0.029474279392704972,0.060038222966686317,16.908790543097737
84,3.4312212,3.0003199577331543,0.1798054575920105,0.0,-0.14694581212244884,0.032330002579872286,0.060038222966686317,17.07998166152515
85,3.4352002,3.000302791595459,0.17149978876113892,0.0,-0.1268714087010968,0.02941217754511527,0.060038222966686317,17.251410985041097
86,3.4295714,3.0003559589385986,0.18471384048461914,0.0,-0.10944426119800113,0.034119202866577325,0.060038222966686317,17.422821656731546
87,3.4297445,3.0023531913757324,0.1805431842803955,0.0,-0.09428306029471757,0.03259584139010485,0.060038222966686317,17.594142779490017
88,3.4226675,3.0042152404785156,0.19450485706329346,0.0,-0.08117970734052432,0.03783213942121222,0.060038222966686317,17.76529628982906
89,3.4237013,3.006100654602051,0.18518108129501343,0.0,-0.0698144154869427,0.03429203286959037,0.060038222966686317,17.936370001975984
90,3.4180686,3.7912707328796387,1.0,0.0,-0.2849180862176895,1.0,0.04299428959240988,18.107325927001874
91,3.4163508,3.791213035583496,0.9821926951408386,0.0,-0.27482540376532977,0.9647024903880244,0.04299428959240988,18.277996825830137
92,3.4498575,3.791175127029419,0.9151501059532166,0.0,-0.24991388553380375,0.8374997164261835,0.04299428959240988,18.448998212894885
93,3.6021714,3.7909717559814453,0.644603967666626,0.0,-0.21853489017483382,0.4155142751315566,0.04299428959240988,18.625030756934272
94,3.8094866,3.7904250621795654,0.3813021779060364,0.0,-0.18776391917245353,0.14539135087588662,0.04299428959240988,18.8108240234238
95,3.99375,3.790344715118408,0.2194594144821167,0.0,-0.15925657512964708,0.04816243460483349,0.04299428959240988,19.006656620425083
96,4.1114616,3.790255546569824,0.16659575700759888,0.0,-0.13376069143835692,0.02775414625293493,0.04299428959240988,19.209814365532164
97,4.1735682,3.790159225463867,0.15807360410690308,0.0,-0.11158468101099138,0.024987264315345925,0.04299428959240988,19.417169625490633
98,4.195238,3.7900590896606445,0.17471063137054443,0.0,-0.09269270104649056,0.030523804713894265,0.04299428959240988,19.626404766550372
99,4.2012944,3.789957046508789,0.18210721015930176,0.0,-0.07677330984945796,0.0331630359920041,0.04299428959240988,19.836236117003306
100,4.1921334,3.7897534370422363,0.204168438911438,0.0,-0.06350497213068892,0.041684751447533586,0.04299428959240988,20.045921996564385
101,4.1884375,3.219209909439087,0.0,0.9433302283287048,-0.2827557458630069,0.09433302283287048,0.05458771160540668,20.255314264007744
102,4.118241,3.219101667404175,0.0,0.2408016324043274,-0.2722228204337215,0.02408016324043274,0.05458771160540668,20.462854963644215
103,4.0003767,3.2189691066741943,0.0,0.07933390140533447,-0.24493938530593928,0.007933390140533448,0.05458771160540668,20.664686263562103
104,3.9154341,3.218809127807617,0.0,0.030983388423919678,-0.2112180052411863,0.0030983388423919678,0.05458771160540668,20.861405739554094
105,3.847726,3.218475341796875,0.01583617925643921,0.0,-0.17999320430991186,0.0002507845734420755,0.05458771160540668,21.054591859184438
106,3.7755222,3.218271017074585,0.08967483043670654,0.0,-0.15310445625352706,0.00804157521385207,0.05458771160540668,21.24435450072159
107,3.7142744,3.218174457550049,0.13749730587005615,0.0,-0.13027595770760542,0.018905509121523778,0.05458771160540668,21.43090597418044
108,3.6605413,3.218080520629883,0.18141210079193115,0.0,-0.11100160702006259,0.03291035031374179,0.05458771160540668,21.6147238554841
109,3.6281736,3.2177045345306396,0.18970400094985962,0.0,-0.0946162101447432,0.03598760797638434,0.05458771160540668,21.796545741991082
110,3.6024065,3.2168092727661133,0.20552796125411987,0.0,-0.08069681663790462,0.042241742857275,0.05458771160540668,21.977028618223233
111,3.5927534,3.2159500122070312,0.1963597536087036,0.0,-0.06878820335418943,0.03855715283727079,0.05458771160540668,22.15674650220958
112,3.582371,3.218966245651245,0.21254616975784302,0.0,-0.29002053007189404,0.04517587427872982,0.054585960752088575,22.336005329698146
113,3.5673037,3.2188985347747803,0.22740477323532104,0.0,-0.2798700153188214,0.05171293089020779,0.054585960752088575,22.514605047707885
114,3.5390615,3.2188239097595215,0.26713889837265015,0.0,-0.25453320940945,0.0713631910237531,0.054585960752088575,22.69157720586838
115,3.549867,3.218771457672119,0.21560031175613403,0.0,-0.22274287136228202,0.04648349442934219,0.054585960752088575,22.868112934463532
116,3.5646203,3.218721389770508,0.19512182474136353,0.0,-0.1926966367131476,0.03807252649039938,0.054585960752088575,23.045497440398684
117,3.5801387,3.2186715602874756,0.1769813895225525,0.0,-0.16585332966236066,0.03132241223733345,0.054585960752088575,23.223762916309145
118,3.5831785,3.218614339828491,0.18453270196914673,0.0,-0.1424212367633952,0.03405231809603393,0.054585960752088575,23.402542790588093
119,3.5872107,3.218228340148926,0.17694854736328125,0.0,-0.12204840619978212,0.03131078841397539,0.054585960752088575,23.58157531847576
120,3.5819612,3.218140125274658,0.1898701786994934,0.0,-0.10447997452635786,0.03605068475937756,0.054585960752088575,23.760600622392705
121,3.5817952,3.2175240516662598,0.1819872260093689,0.0,-0.08931170862291812,0.033119350430585115,0.054585960752088575,23.93954572036458
122,3.5745823,3.216672897338867,0.1933712363243103,0.0,-0.07629893323101694,0.037392435037592264,0.054585960752088575,24.118323519335878
123,3.5741334,3.215837001800537,0.1844441294670105,0.0,-0.06510186144181432,0.03401963689484333,0.054585960752088575,24.296954210356787
124,3.567028,3.218719720840454,0.2030656933784485,0.0,-0.29011890122316736,0.04123567582727006,0.054590525620902865,24.47539509348476
125,3.552521,3.2186527252197266,0.22028839588165283,0.0,-0.28061027391613125,0.0485269773601118,0.054590525620902865,24.653260161093538
126,3.522632,3.2185773849487305,0.26395559310913086,0.0,-0.25583478753916383,0.06967255513359305,0.054590525620902865,24.82945374234668
127,3.5314806,3.21852445602417,0.21477383375167847,0.0,-0.22418956843564,0.04612779966439362,0.054590525620902865,25.005109554577643
128,3.5450974,3.2184739112854004,0.19470763206481934,0.0,-0.1941495893537336,0.03791106198428906,0.054590525620902865,25.181513566050622
129,3.5600848,3.218423843383789,0.17659157514572144,0.0,-0.16727256331545276,0.03118458441244698,0.054590525620902865,25.358774041382823
130,3.562839,3.218367099761963,0.18428486585617065,0.0,-0.1437832646343359,0.03396091178362681,0.054590525620902865,25.536527696825587
131,3.566855,3.2179856300354004,0.17655670642852783,0.0,-0.12334337834453032,0.03117227058488936,0.054590525620902865,25.714535599815605
132,3.5616188,3.217898368835449,0.18953323364257812,0.0,-0.10569992020006905,0.03592284665501211,0.054590525620902865,25.8925374372755
133,3.5615945,3.21712327003479,0.18116044998168945,0.0,-0.090450795338835,0.032819108637568206,0.054590525620902865,26.07046426502013
