time,speed,target_speed,throttle,brake,steer,energy,curvature,distance_traveled
0,0.22009306,11.132144927978516,1.0,0.0,0.02254658145970835,1.0,0.0,0.0
1,0.21785542,12.068209648132324,1.0,0.0,0.011053377740123637,1.0,4.7683452728336066e-07,0.001223495389295305
2,0.18831058,11.290270805358887,1.0,0.0,0.008908119219772491,1.0,0.0012402642685046595,0.001804226670413963
3,0.14985459,11.291626930236816,1.0,0.0,0.009158646904905181,1.0,0.0012402642685046595,0.0023182288167356646
4,0.115483984,11.292840957641602,1.0,0.0,0.009353601723859815,1.0,0.0012402642685046595,0.0027620512615376155
5,0.08517594,11.29391098022461,1.0,0.0,0.009553332127001043,1.0,0.0012402642685046595,0.003154085650563755
6,0.06289741,11.294697761535645,1.0,0.0,0.009703201721805943,1.0,0.0012402642685046595,0.003498446604637621
7,0.044535268,11.295347213745117,1.0,0.0,0.009871349530205294,1.0,0.0012402642685046595,0.003816386518188204
8,0.03256338,11.295769691467285,1.0,0.0,0.009996196550317926,1.0,0.0012402642685046595,0.004104800084831925
9,0.38787147,11.285033226013184,1.0,0.0,0.009805344780931645,1.0,0.0012402642685046595,0.009958117114685295
10,1.2674246,11.293745040893555,1.0,0.0,0.00899017351535399,1.0,0.0012402642685046595,0.05671925044586944
11,1.9449389,11.307958602905273,1.0,0.0,0.008257163973612182,1.0,0.0012402642685046595,0.14150569437448393
12,2.490147,11.313539505004883,1.0,0.0,0.00849281601117426,1.0,0.0012402642685046595,0.25570340455419316
13,2.9558864,11.30038070678711,1.0,0.0,0.007557477334681938,1.0,0.0012402642685046595,0.39451713159309904
14,3.3832426,11.304828643798828,1.0,0.0,0.006917648721389244,1.0,0.0012402642685046595,0.554773777421777
15,3.7781107,11.304831504821777,1.0,0.0,0.0057373679688450755,1.0,0.0012402642685046595,0.735556214628036
16,4.149641,11.303065299987793,1.0,0.0,0.004657931757863227,1.0,0.0012402642685046595,0.9355563692283422
