time,speed,target_speed,throttle,brake,steer,energy,curvature,distance_traveled
0,0.23337243,12.0,1.0,0.0,-0.033747979097444036,1.0,0.0,0.0
1,0.23370592,3.2899630069732666,0.0,1.0,-0.16682904670478277,0.1,0.05294914861900244,0.0
2,0.20143525,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
3,0.16076641,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
4,0.12242109,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
5,0.09031116,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
6,0.06511278,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
7,0.046137657,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
8,0.032249823,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
9,0.022295713,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
10,0.015275364,3.2103283405303955,1.0,0.0,-0.2920537923478327,1.0,0.05475871370110483,0.0
11,0.6447056,3.2103283405303955,1.0,0.0,-0.2886249477679765,1.0,0.05475871370110483,0.013231550216338131
12,1.4281616,3.2103283405303955,1.0,0.0,-0.27677747843077044,1.0,0.05475871370110483,0.06859215686709705
13,2.078487,3.2103283405303955,0.7237133979797363,0.0,-0.25773803600938344,0.5237610824153762,0.05475871370110483,0.16040719333765385
14,2.5725951,3.2103283405303955,0.389011025428772,0.0,-0.23504888522402775,0.15132957790514467,0.05475871370110483,0.27942794672849114
15,2.9282496,3.2103283405303955,0.17322063446044922,0.0,-0.210273623092379,0.030005388202880567,0.05475871370110483,0.41883695136450705
16,3.13725,3.2103283405303955,0.11123982071876526,0.0,-0.18599727351144052,0.012374297713543037,0.05475871370110483,0.5715528822861129
17,3.2442734,3.2103283405303955,0.10602347552776337,0.0,-0.1628060202000316,0.011240977362986238,0.05475871370110483,0.7314694413361861
18,3.2972248,3.2103283405303955,0.10670982301235199,0.0,-0.142080042191669,0.011386986327327486,0.05475871370110483,0.8950341245885648
19,3.310651,3.2103283405303955,0.13230693340301514,0.0,-0.12320576150643428,0.017505124626509883,0.05475871370110483,1.0600439029592998
20,3.311568,3.2103283405303955,0.1433931440114975,0.0,-0.10700247169874787,0.02056159374950206,0.05475871370110483,1.2253690660378325
21,3.3004093,3.2102537155151367,0.1660274714231491,0.0,-0.23995136009031356,0.027565121267164594,0.054760447956849596,1.3904050192798625
22,3.276079,3.2102537155151367,0.20327500998973846,0.0,-0.2239828513449876,0.04132072968632827,0.054760447956849596,1.5544664396184409
23,3.259718,3.2102537155151367,0.21141932904720306,0.0,-0.19912860739130445,0.04469813269476952,0.054760447956849596,1.7172064650584815
24,3.2650847,3.2102537155151367,0.1840505599975586,0.0,-0.17473494698694783,0.033874608635414916,0.054760447956849596,1.8798754259425638
25,3.265986,3.2102537155151367,0.1873362511396408,0.0,-0.15223315066763637,0.03509487099105457,0.054760447956849596,2.0427809989604544
26,3.2717495,3.2102537155151367,0.17640292644500732,0.0,-0.1327243908164672,0.031117992458362664,0.054760447956849596,2.2059760662230676
27,3.270241,3.2102537155151367,0.1848834753036499,0.0,-0.11517203670725505,0.03418189944035532,0.054760447956849596,2.369298408969889
28,3.272424,3.2102537155151367,0.17869822680950165,0.0,-0.10021188441418344,0.031933056264860094,0.054760447956849596,2.5327092010636254
