time,speed,target_speed,throttle,brake,steer,energy,curvature,distance_traveled
0,0.22009306,11.241949081420898,1.0,0.0,0.02254658145970835,1.0,0.0,0.0
1,0.21785542,11.24014663696289,1.0,0.0,0.011053377740123637,1.0,4.7683452728336066e-07,0.001223495389295305
2,0.18831058,10.785016059875488,1.0,0.0,0.008908119219772491,1.0,0.0012402642685046595,0.001804226670413963
3,0.14985459,10.785016059875488,1.0,0.0,0.009158646904905181,1.0,0.0012402642685046595,0.0023182288167356646
4,0.115483984,10.783468246459961,1.0,0.0,0.009353601723859815,1.0,0.0012402642685046595,0.0027620512615376155
5,0.08517594,10.783468246459961,1.0,0.0,0.009553332127001043,1.0,0.0012402642685046595,0.003154085650563755
6,0.06289741,10.783468246459961,1.0,0.0,0.009703201721805943,1.0,0.0012402642685046595,0.003498446604637621
7,0.044535268,10.783468246459961,1.0,0.0,0.009871349530205294,1.0,0.0012402642685046595,0.003816386518188204
8,0.03256338,10.783468246459961,1.0,0.0,0.009996196550317926,1.0,0.0012402642685046595,0.004104800084831925
9,0.38787147,10.781881332397461,1.0,0.0,0.009805344780931645,1.0,0.0012402642685046595,0.009958117114685295
10,1.2674246,10.782629013061523,1.0,0.0,0.00899017351535399,1.0,0.0012402642685046595,0.05671925044586944
11,1.9449389,10.7839994430542,1.0,0.0,0.008257163973612182,1.0,0.0012402642685046595,0.14150569437448393
12,2.490147,10.808871269226074,1.0,0.0,0.00849281601117426,1.0,0.0012402642685046595,0.25570340455419316
13,2.9558864,10.806893348693848,1.0,0.0,0.007557477334681938,1.0,0.0012402642685046595,0.39451713159309904
14,3.3832426,10.799116134643555,1.0,0.0,0.006917648721389244,1.0,0.0012402642685046595,0.554773777421777
15,3.7781107,10.8215970993042,1.0,0.0,0.0057373679688450755,1.0,0.0012402642685046595,0.735556214628036
16,4.149641,10.80419635772705,1.0,0.0,0.004657931757863227,1.0,0.0012402642685046595,0.9355563692283422
17,4.5080233,4.073318958282471,0.0,1.0,0.043858748518706143,0.1,0.04061424988713989,1.1537817039627964
18,4.808834,4.073318958282471,0.0,0.22775393724441528,0.03991731315222774,0.02277539372444153,0.04061424988713989,1.3886171393347402
19,4.9957695,4.073318958282471,0.0,0.3054261803627014,0.033094799649798355,0.030542618036270144,0.04061424988713989,1.635142943806275
20,5.0195203,4.073318958282471,0.0,0.1707233190536499,0.026553361839926473,0.01707233190536499,0.04061424988713989,1.886373683859348
21,4.8071446,4.073318958282471,0.2741096019744873,0.0,0.01875501463097058,0.07513607389461185,0.04061424988713989,2.133270136924823
22,4.7040772,4.073318958282471,0.26471495628356934,0.0,0.009660737950592328,0.07007400808021202,0.04061424988713989,2.3685624032817736
23,4.7056623,4.073318958282471,0.1553158164024353,0.0,0.006191480605103778,0.02412300282475499,0.04061424988713989,2.603709618752016
24,4.7002344,4.073318958282471,0.16462194919586182,0.0,0.004526679867375445,0.02710038615704491,0.04061424988713989,2.838853301146967
25,4.6822915,3.1460278034210205,0.0,1.0,0.09385433763817626,0.1,0.06056971276427963,3.07333679596322
26,4.6075616,3.1460278034210205,0.0,0.6156833171844482,0.08855236137945126,0.06156833171844483,0.06056971276427963,3.30481416879458
27,4.46643,3.1460278034210205,0.0,0.41475242376327515,0.07587732004945658,0.04147524237632752,0.06056971276427963,3.531042856989949
28,4.3209825,3.1478803157806396,0.0,0.26714885234832764,0.06316202128699334,0.026714885234832765,0.06056971276427963,3.75023641667327
29,4.196607,3.1478803157806396,0.0,0.17094206809997559,0.05217496269961253,0.01709420680999756,0.06056971276427963,3.9625436017207702
30,4.0875916,3.1478803157806396,0.0,0.08198505640029907,0.043188011967621315,0.008198505640029908,0.06056971276427963,4.169083795383867
31,3.99266,3.1514480113983154,0.0017920732498168945,0.0,0.03580746945101621,3.2115265327092857e-06,0.06056971276427963,4.370590438070511
32,3.910603,3.1570584774017334,0.07485997676849365,0.0,0.029787724761953724,0.005604016121779409,0.06056971276427963,4.56771664676878
33,3.8355308,3.1514480113983154,0.12269574403762817,0.0,0.024839469288356612,0.01505424560494717,0.06056971276427963,4.760931447839353
34,3.7751606,3.1514480113983154,0.17085576057434082,0.0,0.14813030871670246,0.029191690921436475,0.06056704085989525,4.950819023316274
35,3.718782,3.1514480113983154,0.22040611505508423,0.0,0.1412766189268491,0.04857885555367503,0.06056704085989525,5.1378353935440115
36,3.6878645,3.1514480113983154,0.22318023443222046,0.0,0.12452089990577575,0.04980941704122088,0.06056704085989525,5.322561405481617
37,3.6770115,3.1570584774017334,0.2225901484489441,0.0,0.10706722548454298,0.04954637418652297,0.06056704085989525,5.506405107992023
38,3.6757457,3.1570584774017334,0.20606470108032227,0.0,0.09139535801155414,0.04246266103132257,0.06056704085989525,5.69006275842757
39,3.676882,3.1570584774017334,0.19992727041244507,0.0,0.07776283410384714,0.03997091345457093,0.06056704085989525,5.873785188164891
40,3.6782513,3.1570584774017334,0.19571912288665771,0.0,0.06606683665019505,0.038305975063522624,0.06056704085989525,6.057613875736947
41,3.678057,3.1570584774017334,0.1948719620704651,0.0,0.0560350117988103,0.037975081601192784,0.06056704085989525,6.241464189839733
42,3.677169,3.1570584774017334,0.19385284185409546,0.0,0.04750143715653343,0.037578924294908944,0.06056704085989525,6.425313821264861
43,3.675152,3.1514480113983154,0.18315953016281128,0.0,0.19008853045028987,0.033547413489461775,0.06057036617161704,6.6090933795918625
44,3.6583529,3.1514480113983154,0.21781688928604126,0.0,0.1807805122345179,0.047444197258247556,0.06057036617161704,6.7923307895788225
45,3.6467981,3.1514480113983154,0.2216503620147705,0.0,0.16015027075811505,0.04912888298127882,0.06057036617161704,6.974532600658752
46,3.6507704,3.1514480113983154,0.1996544599533081,0.0,0.13826760490709514,0.03986190337924711,0.06057036617161704,7.156676474659941
47,3.655338,3.1570584774017334,0.20322102308273315,0.0,0.11839714219863381,0.04129878422279276,0.06057036617161704,7.339121861999962
48,3.6591253,3.1570584774017334,0.19209331274032593,0.0,0.101052274372941,0.03689984079955266,0.06057036617161704,7.521810040332158
49,3.6603878,3.1570584774017334,0.19083905220031738,0.0,0.08605513528701984,0.03641954384471546,0.06057036617161704,7.704662725062127
50,3.660062,3.1570584774017334,0.19023782014846802,0.0,0.07320104485403914,0.036190428214840864,0.06057036617161704,7.887575170921678
51,3.6577845,3.1570584774017334,0.19196373224258423,0.0,0.06217075416576119,0.03685007449650257,0.06057036617161704,8.070434064272245
52,3.655183,3.1570584774017334,0.19239825010299683,0.0,0.052773324836597385,0.03701708664269532,0.06057036617161704,8.253188201627228
53,3.6519525,3.1514480113983154,0.1825345754623413,0.0,0.21493251032739544,0.033318871239217174,0.06056818745944737,8.435804976127532
54,3.6341577,3.1514480113983154,0.21809059381484985,0.0,0.20558014124633012,0.047563507110513825,0.06056818745944737,8.617851622814271
55,3.617309,3.1514480113983154,0.23166358470916748,0.0,0.18322347115100518,0.05366801648030162,0.06056818745944737,8.79858651390907
56,3.622217,3.1514480113983154,0.20264548063278198,0.0,0.15872148580820664,0.04106519082089122,0.06056818745944737,8.979180335635776
57,3.6290708,3.1570584774017334,0.20270651578903198,0.0,0.13627638000184594,0.04108993154332907,0.06056818745944737,9.160190122809034
