time,speed,target_speed,throttle,brake,steer,energy,curvature,distance_traveled
0,0.23337297,11.241949081420898,1.0,0.0,0.026650478357822593,1.0,0.0,0.0
1,0.23370557,11.24014663696289,1.0,0.0,0.013326213969135602,1.0,5.300556426312513e-09,0.0
2,0.20143491,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
3,0.16076562,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
4,0.12242103,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
5,0.09030922,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
6,0.065111905,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
7,0.04613764,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
8,0.032249365,11.24014663696289,1.0,0.0,0.008883797793195272,1.0,4.821359950984723e-07,0.0
9,0.40498483,11.24014663696289,1.0,0.0,0.008833579210921507,1.0,4.821359950984723e-07,0.0068056006044086015
10,1.2719083,11.238581657409668,1.0,0.0,0.008468876613932988,1.0,4.821359950984723e-07,0.053811639089511705
11,1.957658,11.235718727111816,1.0,0.0,0.007874631178999949,1.0,4.821359950984723e-07,0.13861476651490703
12,2.5283062,11.270864486694336,1.0,0.0,0.007133523359833336,1.0,4.821359950984723e-07,0.2542873012703823
13,2.9975772,11.272587776184082,1.0,0.0,0.006318569164888053,1.0,4.821359950984723e-07,0.395091799772241
14,3.4146686,11.23949909210205,1.0,0.0,0.005477964878516718,1.0,4.821359950984723e-07,0.55766355014683
15,3.7996907,11.237770080566406,1.0,0.0,0.004654865122370316,1.0,4.821359950984723e-07,0.7400417244752235
16,4.1662827,11.268902778625488,1.0,0.0,0.003876488699347787,1.0,4.821359950984723e-07,0.9410589868895876
17,4.521902,11.278219223022461,1.0,0.0,0.0006029471618672174,1.0,4.7683452917880525e-07,1.1600515276855248
18,4.8708158,11.260880470275879,1.0,0.0,0.00020851103242417753,1.0,4.7683452917880525e-07,1.3966061642647396
19,5.2163477,11.26944351196289,1.0,0.0,7.31584045077257e-05,1.0,4.7683452917880525e-07,1.6504943083716204
20,5.507215,11.26763916015625,1.0,0.0,2.6832874208103318e-05,1.0,4.7683452917880525e-07,1.9207322347943296
21,5.5689745,11.26763916015625,1.0,0.0,6.509817171733742e-06,1.0,4.7683452917880525e-07,2.197043177120415
22,5.7828026,11.264640808105469,1.0,0.0,-4.947842344369678e-06,1.0,4.7683452917880525e-07,2.481654981616974
23,6.013988,11.264640808105469,1.0,0.0,-2.2926817492600747e-05,1.0,4.7683452917880525e-07,2.777573712431784
24,6.336365,8.205545425415039,0.0,0.5122921466827393,-0.012709398790062557,0.05122921466827393,0.008784819420898917,3.0877826014224365
25,6.5918694,8.205545425415039,1.0,0.0,-0.01154096081964723,1.0,0.008784819420898917,3.4127967765147447
26,6.8952236,8.20149040222168,1.0,0.0,-0.009429694547367074,1.0,0.008784819420898917,3.751175858874707
27,7.099447,8.20149040222168,1.0,0.0,-0.006958876616436421,1.0,0.008784819420898917,4.101593953479194
28,7.406439,8.216955184936523,1.0,0.0,-0.004535495956043734,1.0,0.008784819420898917,4.465508545437511
29,7.707044,8.204824447631836,1.0,0.0,-0.0027556769339975805,1.0,0.008784819420898917,4.844758337842066
30,8.079278,3.253526210784912,0.0,1.0,-0.08943462487837224,0.1,0.05683138582493251,5.2412964286968995
31,8.361952,3.2489101886749268,0.0,1.0,-0.08505738043592669,0.1,0.05683138582493251,5.654195209077035
32,8.516663,3.2489101886749268,0.0,1.0,-0.0689001287904045,0.1,0.05683138582493251,6.077510488074314
33,8.486667,3.2489101886749268,0.0,1.0,-0.049784053440294206,0.1,0.05683138582493251,6.50279514589846
34,8.392068,3.2489101886749268,0.0,1.0,-0.032101582618501004,0.1,0.05683138582493251,6.9243510394522545
